date,open,high,low,close,volume,currency_volume,SMA,CCI,ADX,STOCH,ATR,upper_bb,middle_band,lower_bb,RSI,MOM,EMA,MACD,MACDSingal,FearGreedIndex,btcDominance,ethDominance,score,activeCryptocurrencies,activeMarketPairs,activeExchanges,totalCryptocurrencies,totalExchanges,USDtotalMarketCap,USDtotalVolume24H,USDtotalVolume24HReported,USDaltcoinVolume24H,USDaltcoinVolume24HReported,USDaltcoinMarketCap,googlePrice,googleVolume,METAPrice,METAVolume,APPLEPrice,APPLEVolume,AMAZONPrice,AMAZONVolume
2020-10-01,10716.3,10716.3,10375.0,10511.4,46936.69344817,494694868.1521249,10729.985714285713,-69.10435234514182,13.338477799830493,35.87353449932723,297.8785714285715,11118.01963988883,10702.485,10286.950360111172,43.946890620518246,59.69999999999891,10677.161812138676,-47.75531559040246,-64.75573677792573,45,57.9912,11.7061,1601510400000.0,5376.0,30553.0,921.0,7371.0,1180.0,344524134993.74,80421404805.97,96179782495.9,59830742319.09,73156104243.6,144730420009.98,74.395,32881960,266.63,20009699,116.79,116118925,161.063,99438440
2020-10-02,10511.4,10578.0,10462.7,10541.6,42941.68834212,452427450.9038103,10704.385714285714,-79.6834535343215,13.690504028408457,41.15667074663404,280.1214285714285,11089.627055237024,10715.53,10341.432944762977,44.84524785212783,90.0,10643.271359104006,-55.559049453651824,-62.916399313070954,41,58.0297,11.7061,1601596800000.0,5395.0,30610.0,923.0,7371.0,1180.0,338747511469.35,99177391297.0,116537952468.16,72043408405.56,86619333222.62,142173309031.46,72.78,31222540,259.94,16367587,113.02,144711386,156.25,112261960
2020-10-05,10724.0,10800.0,10621.0,10734.1,34414.27647971,369203452.2164861,10656.699999999999,10.210855001108547,12.041222390439069,72.86954395402864,229.57857142857134,11044.31211257897,10693.795,10343.27788742103,50.61118592201442,13.300000000001091,10673.895729622001,-37.78331773523132,-54.588503343414345,42,58.254,11.7061,1601856000000.0,5401.0,30631.0,924.0,7371.0,1180.0,339534475425.58,70393369351.75,84452610112.23,52867957068.21,64855204086.59,141741998469.8,74.1415,21600960,264.65,12822252,116.5,106243839,159.96,75506640
2020-10-06,10734.2,10750.3,10527.0,10629.9,31855.49102707,338313867.8459824,10635.585714285715,-24.519232989819837,11.570638726268902,60.12960019562288,231.9857142857141,11028.16246139324,10683.38,10338.597538606758,47.4508139874868,-125.30000000000109,10662.896797216501,-38.45317121028347,-51.361436916788165,47,58.4263,11.7061,1601942400000.0,5425.0,30667.0,926.0,7371.0,1180.0,342175344403.82,75518713892.75,90428622462.65,56165200919.04,68876048709.56,142254850603.24,72.551,26094780,258.66,18696917,113.16,161497882,154.998,101737140
2020-10-07,10629.5,10947.4,10533.1,10893.8,35693.98722905,380570862.10552,10660.957142857142,59.33460590195249,11.569267692622356,89.2943201376935,231.7714285714284,11027.660003087058,10683.240000000002,10338.819996912945,55.09818158323476,-9.300000000001091,10720.622597912376,-17.48792055728518,-44.58673364488757,43,58.9511,11.7061,1602028800000.0,5440.0,30704.0,927.0,7371.0,1180.0,333624112364.85,97920955450.48,114123911524.08,75730444001.98,89371672755.47,136948946098.39,72.957,36107660,258.12,23131321,115.08,96848258,159.7845,86188660
2020-10-08,10893.8,11099.0,10831.2,11084.0,41130.440554,449341899.4473144,10742.757142857143,173.40074248916946,12.310636167709422,97.92817679558011,232.39999999999978,11025.575161013896,10682.890000000001,10340.204838986107,59.655280725022244,358.5,10811.466948434281,14.309787738449813,-32.8074293682201,46,58.8731,11.7061,1602115200000.0,5452.0,30792.0,929.0,7371.0,1180.0,335851867860.45,77407130563.98,92414810274.96,59948182073.16,72699461009.53,138125431752.66,74.1715,26076000,263.76,16312691,114.97,83477052,159.5275,63480900
2020-10-09,11084.0,11489.6,11015.4,11349.5,38344.63114221,432025817.7288076,10858.171428571428,275.20848419724854,14.286550130600384,87.4304683294455,252.4285714285713,11159.478385768833,10708.59,10257.701614231168,64.99579907817272,571.7999999999993,10945.975211325711,60.23893483352913,-14.198156527870246,48,58.9279,11.7061,1602201600000.0,5466.0,30904.0,930.0,7371.0,1180.0,343540317957.84,91180890837.06,107155993698.59,69133661712.39,82546787236.66,141099184592.5,75.5225,32966300,264.45,14107803,116.97,100506865,164.3325,98157420
2020-10-12,11549.3,11724.6,11304.5,11383.9,36169.91576432,415929851.6192021,11184.800000000001,176.40911243304024,20.43921913975049,74.75548310610547,274.5285714285713,11498.471731540745,10859.314999999999,10220.158268459252,62.754338382676025,842.2999999999993,11232.872354778032,159.0788882175093,59.93992614026599,52,58.4338,11.7481,1602460800000.0,3628.0,31073.0,351.0,19430.0,1652.0,360699683538.96,69761310491.04,83654345605.65,50060350872.93,58256902533.06,149928984554.83,78.2295,55342640,275.75,31019120,124.4,240226362,172.1465,167282080
2020-10-13,11383.9,11547.0,11283.8,11321.3,30720.62954366,350424317.8174544,11283.57142857143,126.24059068897768,22.376865024930943,70.11707172495547,277.142857142857,11551.017090511961,10898.16,10245.302909488038,60.660460287648945,729.5,11254.979266083525,166.16465669292484,81.18487225079777,56,58.5069,11.9793,1602547200000.0,3627.0,31074.0,351.0,19430.0,1652.0,365679314190.56,88132535313.19,112598961031.19,61967784668.62,76103372337.96,151731770599.28,78.3535,39072180,276.14,18063343,121.1,262331451,172.1815,114893940
2020-10-14,11321.4,11433.4,11253.2,11397.2,31434.18649871,357058821.2399976,11355.485714285716,102.63136430388589,23.967699664866828,75.74096028452878,272.842857142857,11613.487669040922,10935.68,10257.872330959079,62.30282124897106,673.1000000000004,11290.534449562643,175.87727123414334,100.1233520474669,53,58.4469,11.8995,1602633600000.0,3637.0,31174.0,353.0,19430.0,1652.0,361984974231.78,78724567414.12,98880766244.99,54483315655.5,66254449514.98,150415886405.62,78.172,33184560,271.82,15601142,121.19,151060003,168.1855,116578320
2020-10-15,11397.3,11615.3,11180.8,11326.1,38758.26249851,441254368.25996983,11390.07142857143,91.82447040356352,25.879699976732045,68.4206355495681,279.4999999999999,11657.274052508476,10965.945,10274.615947491524,59.78489325920729,592.0,11299.42583717198,175.8107752623473,115.260836690443,56,58.6674,11.8871,1602720000000.0,3649.0,31251.0,353.0,19430.0,1652.0,360732167029.59,75012768221.45,89649400378.81,50913500993.16,59684284271.7,149100089051.99,77.7735,31229680,266.72,15415919,120.71,112558619,166.9325,104468200
2020-10-16,11326.2,11400.0,11209.6,11331.8,22248.30912849,252068074.53686005,11387.542857142855,70.1066189166802,27.655128837749754,67.42681814412462,284.8642857142856,11697.103214995743,10994.775,10292.446785004257,59.9247238056479,701.8999999999996,11307.519377878985,174.2098365350139,127.05063665935718,52,58.7123,11.7655,1602806400000.0,3659.0,31369.0,354.0,19430.0,1652.0,362557610974.42,77492818135.99,92731713693.19,53007747047.31,61958252425.38,149691662188.65,78.385,34199220,265.93,16622402,119.02,115393688,163.6355,129487020
2020-10-19,11803.8,11975.0,11650.4,11917.3,21536.71069906,253512850.49114496,11506.271428571428,132.22921896686046,34.17818403717518,96.01519337016569,317.5928571428571,11996.53239894683,11132.835,10269.137601053168,71.67040682915486,567.7999999999993,11572.551925042693,242.1954683093718,170.33374562905934,55,58.8907,11.8412,1603065600000.0,3665.0,31385.0,354.0,19430.0,1652.0,361126871930.7,58303186795.66,66927595141.6,40024099874.52,45336330471.99,148456880792.32,76.4975,29733040,261.4,13586829,115.98,120639337,160.3605,104472400
2020-10-20,11916.5,12876.4,11843.1,12729.2,28949.89255057,353132940.1329676,11707.399999999998,211.00470317263517,37.10764377481631,93.71826057269666,375.44999999999993,12330.424352111446,11233.485,10136.545647888555,80.74016381656398,1325.9000000000015,11861.71394378202,328.48951716773263,201.964899936794,56,59.4954,11.7527,1603152000000.0,3679.0,31581.0,356.0,19430.0,1652.0,365537367571.53,72386128953.68,93934912379.63,48528160760.92,59999847635.85,148059356186.25,77.554,41718300,267.56,18763246,117.51,124423708,160.8505,90190960
2020-10-21,12729.4,13198.0,12625.0,12912.6,26735.11880986,343152807.8900212,11923.885714285714,249.5117149383226,40.004009303373905,87.94152442115937,386.7857142857143,12628.840060966859,11353.545,10078.249939033141,82.13177585803577,1363.3999999999996,12124.435457836515,406.9855438554205,242.96902872051933,61,60.5288,11.4474,1603238400000.0,3686.0,31688.0,357.0,19430.0,1652.0,364646583208.62,86354549691.16,115552206870.95,55443680443.64,70756863588.79,143930391574.27,79.2995,60321060,278.73,28998638,116.87,89945980,159.247,91854700
2020-10-22,12913.4,13145.0,12780.7,12877.2,19664.52474097,254658083.46379527,12145.471428571429,211.92173658776423,42.69349157989167,85.30193347383857,393.67857142857144,12855.57144187848,11470.325,10085.078558121522,80.91645472590518,1493.300000000001,12312.626593377387,461.02333634457136,286.57989024532975,73,61.3409,11.4546,1603324800000.0,3701.0,31753.0,357.0,19430.0,1652.0,387217676543.42,120000803705.07,174273299140.85,76613978450.0,102571889477.21,149695020306.22,80.333,30515460,278.12,16719990,115.75,101987926,158.82,84240100
2020-10-23,12875.2,13154.6,12703.0,13091.3,21521.75353337,278055291.4419152,12396.828571428572,172.84070084611986,44.8515002755575,94.80551092936076,392.0642857142857,13093.241771055811,11595.3,10097.358228944187,82.59400935119274,1770.0,12507.294945033042,515.1860132367055,332.3011148436049,74,60.8464,11.8554,1603411200000.0,3717.0,31846.0,357.0,19430.0,1652.0,394720890092.92,102075373669.46,140411703363.99,67346666333.32,88732202044.24,154547399605.41,81.649,30547700,284.79,17535155,115.04,82572395,160.22,69333580
2020-10-26,12934.4,13593.7,12723.0,13570.2,21116.99242184,276478440.8925097,13004.442857142858,127.79619675155266,50.957783572372996,99.02606821666873,441.82142857142856,13614.705054086275,11961.935000000001,10309.164945913728,82.17914316565093,2238.4000000000015,12910.633804935816,605.4658262511275,448.192442338082,75,61.1,11.6356,1603670400000.0,3725.0,31612.0,363.0,19430.0,1652.0,395020775608.59,72524703299.63,96368494599.59,48095701276.77,61487019471.53,153663139474.36,79.2145,35826340,277.11,21322925,115.05,111850657,160.4615,118022420
2020-10-27,13569.1,13788.6,12870.0,13170.4,21435.75675193,288890078.6129533,13067.471428571429,108.9539467553912,52.94695784042614,76.29419434005673,488.63571428571424,13732.37294494753,12075.765,10419.157055052468,71.07110895099996,1724.1000000000004,12975.575353701863,609.4870457098332,480.4513630124323,61,61.6061,11.3343,1603756800000.0,3742.0,31786.0,366.0,19430.0,1652.0,393177378815.86,103775249657.4,139206983415.75,74319516895.44,94583588997.78,150956126553.66,79.944,25897080,283.29,16287135,116.6,92276757,164.3165,85818180
2020-10-28,13170.0,13416.0,12908.1,13365.0,19352.65310031,254536494.15988716,13132.1,92.72948375606649,54.794048232189766,83.75642303857657,512.0428571428572,13872.797500800327,12189.814999999999,10506.83249919967,72.98519791662002,1561.1000000000004,13072.931515276397,621.2154991807874,508.60419024610337,70,62.295,11.2586,1603843200000.0,3756.0,31824.0,366.0,19430.0,1652.0,405831302119.0,96816028716.67,135483035355.32,63097524169.6,82514447823.47,153018844509.68,75.54,45169840,267.67,23121708,111.2,143937753,158.139,111765760
2020-10-29,13366.8,13600.0,13051.0,13497.6,16777.72691726,223713092.22800952,13220.728571428572,94.66126347295318,56.59251721816892,88.71655680496316,520.2214285714286,14027.902773206519,12297.22,10566.53722679348,74.23611097203937,1580.300000000001,13179.098636457298,633.9028573226369,533.6639236614101,67,62.3436,11.1573,1603929600000.0,3762.0,31610.0,367.0,19430.0,1652.0,394477096476.48,103912058771.92,150763313551.43,68027716061.07,91488452587.61,148545708418.77,77.844,55398920,280.83,32368118,115.32,146129173,160.5505,131930580
2020-10-30,13497.6,13950.0,13320.1,13717.5,21750.46262994,294680926.2707369,13310.185714285715,106.58938729679076,58.40000365134493,91.25874125874127,551.6142857142858,14200.479031907602,12412.93,10625.380968092399,76.20397940764568,988.2999999999993,13313.698977342974,654.161011338927,557.7633411969135,74,62.9539,11.0634,1604016000000.0,3773.0,31749.0,369.0,19430.0,1652.0,395724541581.12,141134530005.28,175782969914.89,84666391461.53,102011005437.02,146600417433.35,80.8055,99923740,263.11,47298972,108.86,190573282,151.8075,167917000
2020-11-02,13369.2,13740.0,13188.2,13578.9,13924.47883774,186883443.37099373,13484.114285714286,74.403513964831,60.38776486298468,82.38644453937061,593.9928571428571,14451.86676626367,12732.125,11012.38323373633,69.33757078711675,487.60000000000036,13443.402693566568,619.5673425531932,595.1563947519014,71,63.2843,11.1549,1604275200000.0,3787.0,31851.0,376.0,19430.0,1652.0,401824507173.2,65619735261.08,87189080020.15,41196249719.15,52497857977.31,147532649781.75,81.216,44227320,261.36,27165182,108.77,122865402,150.224,145145480
2020-11-03,13576.6,13960.0,13398.4,13828.7,13669.53817341,187346058.7964117,13578.157142857144,91.95465086829786,60.70678544980669,90.16479400749068,560.3000000000001,14519.013192607863,12853.7,11188.386807392139,71.99567419184771,913.1000000000004,13539.727020174927,622.5555061802497,600.6362170375711,71,63.6662,11.0109,1604361600000.0,3796.0,31984.0,376.0,19430.0,1652.0,394576942039.75,89704150204.98,2842473173052260.0,58944437492.01,2842424448234625.0,143364884443.72,82.283,31432820,265.3,17961239,110.44,107624098,152.4205,97957600
2020-11-04,13828.7,15030.0,13799.7,14978.2,16424.86502452,235011889.704738,13808.614285714286,176.88889344843895,61.61382968572055,97.77395788568975,607.25,14794.6576925716,13036.305,11277.9523074284,80.41110666504387,2043.2000000000007,13899.345265131196,709.5000160740401,622.4089768448649,74,64.3727,10.9412,1604448000000.0,3804.0,32005.0,376.0,19430.0,1652.0,401023565313.12,87673913518.24,124926742951.76,57827719272.61,76910401358.34,142873945380.31,87.2925,71342380,287.38,35364424,114.95,138235432,162.058,136774820
2020-11-05,14978.3,15879.9,14700.0,15396.4,18717.43969032,288292437.11914986,14079.871428571429,230.92908699072967,62.75926121134331,84.78076111933017,665.5071428571429,15104.713550250859,13239.535,11374.35644974914,82.47449765301116,1826.199999999999,14273.608948848398,802.8941475740285,658.5060109906976,72,64.4165,11.201,1604534400000.0,3813.0,32132.0,378.0,19430.0,1652.0,406544594779.04,102300481116.44,148561371103.11,67200642465.15,89851062776.49,144662681415.17,88.125,39758140,294.68,23823633,119.03,126387074,166.1,115785420
2020-11-06,15390.6,15726.4,15160.5,15318.4,13349.9858871,206623291.36687815,14308.57142857143,213.1450516236612,63.822876199421586,82.21356393930755,673.6714285714286,15318.32112311456,13433.14,11547.95887688544,80.76568763850187,2148.0,14534.8067116363,860.6941748452555,698.9436437616092,90,65.9389,10.7216,1604620800000.0,3817.0,32173.0,379.0,19430.0,1652.0,437549654410.55,134072613937.85,240948569598.92,93294198485.97,153070126157.75,149034191843.99,87.9865,28621460,293.41,13890739,118.69,114457922,165.5685,92945020
2020-11-09,14967.4,15455.7,14808.1,15096.8,15948.32337647,243517739.12462655,14990.699999999999,111.17784436700533,61.80348620666949,73.98252433635668,737.8714285714285,15728.325827488374,13881.279999999999,12034.234172511624,73.62724639779975,1379.2999999999993,14871.160643971565,879.3256251305102,790.7298525064032,90,64.3205,11.5217,1604880000000.0,3828.0,32370.0,384.0,19430.0,1652.0,446246872494.5,98613532020.68,179441009999.26,71972273389.13,128023078316.35,159218642330.34,88.071,53437560,278.77,25117641,116.32,154514550,157.187,143807980
2020-11-10,15096.1,15615.3,15044.6,15560.8,14049.29975234,215128703.11180225,15238.142857142857,114.76037602904618,61.28548810312111,89.26239989232114,713.0214285714284,15946.062155395408,14013.690000000002,12081.317844604597,76.91830025782077,1871.699999999999,15043.570482978674,899.7314583258249,812.5301736702876,90,64.4062,11.4139,1604966400000.0,3846.0,32445.0,384.0,19430.0,1652.0,441394336668.18,119721463533.4,226805395976.33,85613684008.48,154561263027.67,157108875052.45,86.886,43019360,272.43,29067581,116.0,138023390,151.751,131819120
2020-11-11,15560.9,16083.6,15339.8,16057.4,18179.03601244,285324172.62712544,15392.314285714285,125.93232473025581,61.088576230829695,99.1360548704082,729.8714285714285,16230.611697762954,14172.7,12114.788302237048,79.82071052124833,2687.1000000000004,15297.027862234007,945.0803993383779,839.0402188039056,86,64.0134,11.512,1605052800000.0,3867.0,32580.0,384.0,19430.0,1652.0,442807777253.78,101771831299.12,180472410113.48,76191172557.17,132336748013.93,159351310693.06,87.3615,31838080,276.48,14956721,119.49,112294554,156.8695,87338060
2020-11-12,16056.5,16427.1,15802.0,15986.9,14541.40521971,234989111.00920668,15476.671428571428,124.64540779263059,61.09593437137437,86.87184992991563,735.3071428571427,16460.715299212294,14317.480000000001,12174.24470078771,78.3151307316854,2408.0,15469.495896675506,964.2161178030492,864.0753986037345,87,64.3935,11.6099,1605139200000.0,3881.0,32637.0,385.0,19430.0,1652.0,451901023061.24,112069013048.19,200481369619.95,82317992908.73,141986051188.27,160906335800.66,87.141,26484300,275.08,12914203,119.21,103350594,155.514,87424160
2020-11-13,15988.6,16230.7,15595.1,15799.3,17298.2055501,276112930.7699901,15545.371428571427,99.40173347206515,60.64263517641748,81.2770272285348,735.7142857142856,16595.78185397524,14461.664999999999,12327.548146024757,74.29907268938271,1970.5999999999985,15551.946922506628,953.2550297875878,881.9113248405051,89,65.3298,11.3137,1605225600000.0,3888.0,32875.0,387.0,19430.0,1652.0,461951179267.05,115696338971.29,214793600420.75,81521785693.17,141675291162.33,160159230727.73,88.613,29757360,276.95,10400099,119.26,81688586,156.4405,75249640
2020-11-16,16310.7,17239.0,16297.7,17198.0,9004.55364439,150306856.33771178,16112.557142857142,139.9726869892053,60.1281154681659,98.93245847003072,775.3428571428568,17242.690767486733,14947.060000000001,12651.42923251327,82.43690618970085,1879.6000000000004,16151.127607932483,1023.8951546751887,929.1544039130096,90,64.9335,11.1471,1605484800000.0,3906.0,32940.0,387.0,19430.0,1652.0,455640762342.77,92010423015.05,160138789778.18,68326071067.06,114888436235.48,159777275400.44,88.7015,25467860,278.96,12970237,120.3,91182887,156.553,76173520
2020-11-17,17199.0,18381.4,16990.0,17716.1,17057.72767318,301661745.2503385,16420.457142857143,178.76775127249996,60.81104715786114,85.4791889473339,834.6142857142855,17646.13355314021,15164.615,12683.096446859789,84.45983932398048,2372.399999999998,16542.370705949364,1108.8127324081288,965.0860696120335,86,65.29,11.0006,1605571200000.0,3914.0,33008.0,387.0,19430.0,1652.0,474483337309.75,110023303907.6,1427567974657173.8,135026498801.71,1389600291798091.8,164693181245.92,88.083,21320560,275.0,15040049,119.39,74270806,156.783,68894700
2020-11-18,17720.1,18146.3,17188.8,18013.6,10886.09211532,192051366.784166,16699.914285714283,167.86344094696915,61.44519801257814,90.87661854442618,815.1285714285713,18048.798037843655,15390.414999999999,12732.031962156341,85.49310729393319,3040.899999999998,16910.178029462022,1186.4397493509405,1009.3568055598149,91,65.7098,10.9436,1605657600000.0,3922.0,33058.0,387.0,19430.0,1652.0,498409255225.89,144227979733.67,266345778332.11,105221552703.36,182020490110.22,170905660792.38,87.032,20106920,271.97,12152862,118.03,76321397,155.273,58336420
2020-11-19,18011.6,18688.8,17643.5,18618.5,9712.9728679,176178049.6987756,17075.85714285714,175.73880673831573,62.22496931968975,98.37973633262655,805.5142857142855,18536.9763994534,15635.465,12733.9536005466,87.33677661148306,3521.7000000000007,17337.258522096516,1281.992087418943,1063.8838619316407,94,66.1432,10.8972,1605744000000.0,3929.0,33087.0,387.0,19430.0,1652.0,499383676173.62,176165848981.31,344100982719.15,127195871709.47,229145605767.06,169075127129.02,87.9285,20106780,272.94,12963471,118.64,74111474,155.851,60205180
2020-11-20,18618.5,18931.6,18208.6,18679.0,15840.56660023,294740481.33403057,17487.242857142857,168.9205141264943,63.02846543470205,94.48664222105818,816.7357142857142,18936.06724985298,15884.960000000001,12833.852750147022,87.50778000405863,3118.2000000000007,17672.693891572384,1347.071644738102,1120.521418492933,86,66.1407,10.7156,1605830400000.0,3786.0,33133.0,388.0,19430.0,1652.0,499329478518.06,136687860550.36,251051867614.82,99713817556.26,173496201888.89,169069313827.85,86.819,27706420,269.7,18122412,117.34,73602762,154.97,67600560
2020-11-23,18216.4,19381.1,17990.0,19336.7,20517.43272127,381817580.9556568,18404.957142857143,126.34040857286844,61.97000765657139,98.9761328260118,870.3714285714283,19539.04333849318,16636.44,13733.836661506819,83.37172987602015,3537.4000000000015,18272.442735507095,1392.6752524672083,1237.984116918827,90,63.7842,11.8789,1606089600000.0,3798.0,33311.0,389.0,19430.0,1652.0,534708757258.93,210916044039.69,380991434395.5,169648914139.88,298874606545.61,193649216757.33,86.378,22552360,268.43,20990470,113.85,127959048,154.9195,94177260
2020-11-24,19333.3,19490.0,18526.2,19050.4,20121.98901331,383704940.4877308,18595.571428571428,116.25836913193248,61.91213981853725,89.40773938605372,898.4499999999997,19823.074128208464,16840.05,13857.025871791535,78.6264887713317,3175.600000000002,18466.932051630323,1401.6456058466974,1270.7164147044014,88,61.4529,12.4582,1606176000000.0,3814.0,33356.0,389.0,19430.0,1652.0,554170017481.06,223550795321.44,397483905801.2,180822047689.24,314294218389.23,213616707914.34,88.195,28004800,276.92,16929852,115.17,113874203,155.903,72030020
2020-11-25,19051.3,19138.4,16358.0,16904.4,30649.54794171,540215414.712338,18437.114285714288,32.10410037837725,59.03511141281837,34.25047679593138,1043.9214285714284,19820.033271495726,16915.45,14010.866728504274,53.874278294896726,593.7000000000007,18076.299038722744,1221.5096080004696,1260.875053363615,94,61.4507,11.8847,1606262400000.0,3824.0,33389.0,389.0,19430.0,1652.0,576480056951.06,270680997667.14,488041434512.72,219199690355.09,386376118937.45,222228778501.93,88.2065,19596260,275.59,12466898,116.03,76499234,159.2535,75807860
2020-11-27,16499.5,17518.9,16468.7,17515.6,10002.87914867,170441966.6405242,17966.957142857143,8.349326173290725,53.506661074617554,49.792752701843575,1122.8071428571427,19798.474181169862,17082.665,14366.85581883014,57.52187911161208,-200.5,17638.843209281542,956.1067214497452,1163.5355138584805,86,62.4431,11.5726,1606435200000.0,3855.0,33518.0,388.0,19430.0,1652.0,508923217353.29,292856851262.43,551936690289.15,231486831930.63,413287881506.75,191135991073.68,89.351,14790140,277.81,7808426,116.59,46691231,159.767,47856980
2020-11-30,19314.3,19913.3,18066.0,19266.2,28164.46200403,543623763.9051702,18093.928571428572,102.86582765622536,49.6333079245891,82.87279656979517,1296.4642857142858,20107.459692243887,17635.965,15164.470307756112,66.37363772118744,587.2000000000007,18426.888541415647,1035.8081200710149,1082.0845958016241,88,61.918,11.9978,1606694400000.0,3866.0,33496.0,388.0,19430.0,1652.0,544589320351.08,146720222075.07,252235198062.22,115654685121.88,196080435650.86,207390590660.68,87.72,32417540,276.97,16692816,119.05,169407457,158.402,81278220
2020-12-01,19266.2,19343.3,18323.7,18888.0,37452.22125125,709502891.9549073,18070.72857142857,81.5032187001667,48.78844883348969,72.86273887036155,1269.9071428571426,20191.902105143763,17777.495000000003,15363.087894856242,62.96002591293078,633.5999999999985,18542.166406061737,1022.7122145615576,1070.2101195536109,95,62.4505,11.968,1606780800000.0,3877.0,33616.0,390.0,19430.0,1652.0,584024794487.98,206105822465.9,369537242607.09,158353077344.09,272768503493.87,219298254772.06,89.768,37362680,286.55,20777906,122.72,128165693,161.004,90887580
2020-12-02,18889.2,19544.2,18770.2,19542.4,11446.87536544,219370070.74146912,18447.585714285713,103.66712445764958,48.10638196156489,90.1831560002118,1256.7999999999997,20337.928759144197,17955.269999999997,15572.611240855796,66.1993201384344,1326.0,18792.224804546302,1052.999898683076,1066.768075379504,92,62.4886,11.9568,1606867200000.0,3890.0,33698.0,390.0,19430.0,1652.0,559470038896.67,232949207786.02,423104117205.11,183202839443.84,317806459572.86,209865011574.77,91.2485,29424600,287.52,17361624,123.08,89004139,160.1765,62585380
2020-12-03,19538.0,19609.5,18684.7,18948.4,14355.49917398,275300470.32898206,18798.671428571426,82.97848731614978,47.36830722335155,74.46138372770108,1248.1928571428568,20304.01431705809,18112.725,15921.435682941908,60.98574215953217,-388.2999999999993,18831.268603409724,1017.3449514998465,1056.8834506035723,92,62.3792,11.9061,1606953600000.0,3896.0,33853.0,390.0,19430.0,1652.0,571382903267.67,168516882687.43,299651000706.85,131176227384.3,227460051909.01,214958820712.29,91.092,24725140,281.85,12921500,122.94,78967530,159.3365,57840560
2020-12-04,18947.9,19173.1,18505.0,19111.9,10930.92129131,206897667.96577588,19026.714285714286,66.5064502942074,46.4531611197799,78.78884124715478,1244.2714285714283,20236.01925094768,18274.58,16313.140749052323,61.87576164688168,61.5,18901.42645255729,990.8592242024461,1043.678605323347,92,62.2831,12.1008,1607040000000.0,3902.0,33883.0,390.0,19430.0,1652.0,579480943320.72,142325217110.59,254864357868.86,110366550879.67,192052888146.85,218562426148.26,91.188,20544660,279.7,10880299,122.25,78259765,158.129,58272200
2020-12-07,19215.3,19298.1,18610.5,18808.9,28068.45176752,533325330.8247912,19091.042857142857,44.82922044648312,43.86623378647224,70.769149330369,1115.4999999999995,20230.251814288196,18570.670000000002,16911.088185711807,58.42857817184098,1293.300000000003,18968.215847172607,866.7249987169998,979.6137231240278,94,62.5654,11.9278,1607299200000.0,3914.0,33936.0,390.0,19430.0,1652.0,573838755753.35,112360169509.2,195691619734.32,87048971132.68,149784714641.77,214813997589.89,90.8515,22287800,285.58,13005886,123.75,86711789,157.9,55026320
2020-12-08,18808.6,18932.5,17652.0,18352.6,33260.2811554,611411551.4156348,19014.557142857142,-24.630236050157585,41.43268998414312,58.69196972103114,1138.1214285714282,20230.08204999827,18587.62,16945.15795000173,54.163145097340724,236.5,18814.311885379455,769.5584108840085,937.602660676024,95,62.6287,11.8351,1607385600000.0,3927.0,33991.0,390.0,19430.0,1652.0,569021068193.99,112551522266.13,191088496008.78,85657592261.78,143495077069.2,212650716822.46,90.5665,19934760,283.4,10747650,124.38,82225512,158.8645,65726060
2020-12-09,18351.5,18632.2,17907.2,18135.8,20555.41668451,376709030.9130951,18813.614285714288,-33.902314928688476,39.17297073912322,52.953787517865635,991.3071428571424,20218.176913159063,18563.485,16908.79308684094,52.21281373547419,-1178.2000000000007,18644.68391403459,667.3662590389722,883.5553803486138,86,62.8883,11.6633,1607472000000.0,3956.0,34057.0,390.0,19430.0,1652.0,540994202129.59,132721445431.25,231475121157.0,101040464724.07,171180758825.71,200772145970.55,88.893,31728520,277.92,25189677,121.78,115089045,155.21,82016600
2020-12-10,18134.4,18436.2,17565.0,18106.3,19046.28769318,341922224.0821604,18693.314285714285,-50.397242345481104,36.56543446399872,47.54107878999011,959.6142857142853,20200.907460941307,18534.85,16868.79253905869,51.938755102412756,-1159.9000000000015,18510.087935525942,577.3425929605073,822.3128228709925,94,62.5568,11.8454,1607558400000.0,3975.0,34108.0,390.0,19430.0,1652.0,550913634569.53,152377667948.67,273649374852.35,117920320260.1,205195916618.4,206279752514.91,88.3825,28687580,277.12,20064991,123.24,81312165,155.0745,60603420
2020-12-11,18103.3,18524.0,17875.3,18399.8,14677.41695241,268031778.2188633,18591.585714285717,-25.298977008834424,34.27039080872972,36.86647478413213,930.935714285714,20204.289140294597,18542.120000000003,16879.95085970541,54.49775342880637,-488.2000000000007,18482.515951644455,523.6449332926386,762.5792449553218,89,62.7518,11.7903,1607644800000.0,3986.0,34149.0,390.0,19430.0,1652.0,540615658936.79,111884632446.85,199375712707.73,86328670831.24,150259217560.64,201369350699.21,88.74,18628180,273.55,14390080,122.41,86939786,155.821,61290940
2020-12-14,19203.5,19580.0,19041.0,19408.8,20002.70869732,385757312.57246935,18689.757142857143,82.38664213111953,31.695226011642063,90.18341892883342,750.6499999999994,20302.051335141063,18603.635000000002,16905.21866485894,62.114774817547925,296.8999999999978,18953.228604600004,562.2157310396069,659.7092003177871,95,63.2269,11.9379,1607904000000.0,4002.0,34200.0,395.0,19430.0,1652.0,562303659635.7,105342810142.5,192799556422.15,79890363592.6,142820697366.42,206776612568.34,87.613,33049220,274.19,16376597,121.78,79075928,157.8485,83115460
