date,open,high,low,close,volume,currency_volume
2023-06-04 23:00:00,27231.5,27380.4,27044.8,27116.4,16651760,16651.76
2023-06-04 22:00:00,27195.4,27446.6,27188.0,27230.8,20677825,20677.825
2023-06-04 21:00:00,27246.1,27294.5,27169.6,27195.4,4231481,4231.481
2023-06-04 20:00:00,27209.7,27272.2,27120.0,27246.1,4191283,4191.283
2023-06-04 19:00:00,27190.1,27250.0,27150.0,27209.7,2176758,2176.758
2023-06-04 18:00:00,27174.5,27210.0,27150.0,27190.1,2458097,2458.097
2023-06-04 17:00:00,27167.9,27211.2,27117.8,27172.9,4212593,4212.593
2023-06-04 16:00:00,27176.1,27250.0,27111.1,27168.6,7112062,7112.062
2023-06-04 15:00:00,27232.3,27266.7,27158.5,27177.3,7424064,7424.064
2023-06-04 14:00:00,27242.2,27286.8,27113.0,27232.2,13574138,13574.138
2023-06-04 13:00:00,27207.6,27300.0,27150.0,27241.9,10075934,10075.934
2023-06-04 12:00:00,27196.6,27245.0,27155.1,27207.5,4437782,4437.782
2023-06-04 11:00:00,27223.9,27240.0,27161.0,27180.0,4184778,4184.778
2023-06-04 10:00:00,27216.2,27250.0,27150.0,27223.8,4893861,4893.861
2023-06-04 09:00:00,27152.8,27300.0,27150.0,27216.2,9816767,9816.767
2023-06-04 08:00:00,27154.9,27185.7,27040.0,27153.6,6017814,6017.814
2023-06-04 07:00:00,27133.2,27200.0,27080.0,27154.9,7655057,7655.057
2023-06-04 06:00:00,27047.2,27149.5,27040.0,27132.9,8080479,8080.479
2023-06-04 05:00:00,27063.0,27100.0,26950.0,27047.1,4846982,4846.982
2023-06-04 04:00:00,27062.6,27100.0,26999.9,27062.7,3694628,3694.628
2023-06-04 03:00:00,27096.3,27100.0,27000.0,27062.5,4032733,4032.733
2023-06-04 02:00:00,27038.4,27107.9,26964.1,27094.1,6074731,6074.731
2023-06-04 01:00:00,27010.6,27100.0,26950.0,27038.6,7937556,7937.556
2023-06-04 00:00:00,27070.6,27091.8,27004.1,27010.7,4050900,4050.9
2023-06-03 23:00:00,27072.5,27130.6,27000.0,27070.5,4619804,4619.804
2023-06-03 22:00:00,27007.7,27081.0,26948.1,27072.7,3795305,3795.305
2023-06-03 21:00:00,27059.6,27100.0,26945.7,27007.7,8668447,8668.447
2023-06-03 20:00:00,27096.4,27280.0,26972.1,27059.7,10606973,10606.973
2023-06-03 19:00:00,27148.1,27176.5,27047.2,27098.1,7248397,7248.397
2023-06-03 18:00:00,27157.5,27200.0,27036.5,27148.1,6091613,6091.613
2023-06-03 17:00:00,27248.4,27350.0,27100.0,27157.7,12522597,12522.597
2023-06-03 16:00:00,27299.9,27350.0,27150.0,27248.4,11632479,11632.479
2023-06-03 15:00:00,27168.9,27350.0,27117.8,27298.9,14732157,14732.157
2023-06-03 14:00:00,27172.5,27255.0,27130.0,27169.2,5871366,5871.366
2023-06-03 13:00:00,27165.6,27222.2,27091.6,27172.5,5370483,5370.483
2023-06-03 12:00:00,27140.2,27199.2,27100.0,27165.0,4372170,4372.17
2023-06-03 11:00:00,27146.8,27222.0,27052.8,27140.1,5185977,5185.977
2023-06-03 10:00:00,27160.3,27192.7,27116.7,27148.0,5119672,5119.672
2023-06-03 09:00:00,27151.1,27222.0,27044.4,27160.3,6685801,6685.801
2023-06-03 08:00:00,27175.9,27200.0,27050.0,27150.9,5511836,5511.836
2023-06-03 07:00:00,27178.6,27300.0,27050.0,27175.9,6284889,6284.889
2023-06-03 06:00:00,27165.7,27291.7,27023.0,27178.4,9793156,9793.156
2023-06-03 05:00:00,27156.3,27255.8,27124.2,27165.6,4572586,4572.586
2023-06-03 04:00:00,27138.1,27250.0,27044.4,27156.3,6968003,6968.003
2023-06-03 03:00:00,27148.4,27200.0,27100.0,27138.1,3533590,3533.59
2023-06-03 02:00:00,27130.1,27199.9,27100.0,27148.5,6002359,6002.359
2023-06-03 01:00:00,27164.9,27255.8,27040.0,27130.8,8626116,8626.116
2023-06-03 00:00:00,27238.0,27276.0,27147.0,27164.9,7342682,7342.682
2023-06-02 23:00:00,27262.6,27274.0,27190.8,27238.0,4883161,4883.161
2023-06-02 22:00:00,27209.6,27300.0,27199.9,27263.4,6535682,6535.682
2023-06-02 21:00:00,27169.6,27293.2,27141.4,27209.6,5432948,5432.948
2023-06-02 20:00:00,27248.9,27300.0,27169.6,27169.6,9978333,9978.333
2023-06-02 19:00:00,27195.9,27300.0,27000.0,27248.2,16184118,16184.118
2023-06-02 18:00:00,27063.1,27199.0,27000.0,27195.9,12796914,12796.914
2023-06-02 17:00:00,27064.0,27100.0,27000.0,27062.9,8294635,8294.635
2023-06-02 16:00:00,27099.0,27127.0,27000.0,27064.1,14271985,14271.985
2023-06-02 15:00:00,26965.3,27116.0,26900.0,27098.7,15318169,15318.169
2023-06-02 14:00:00,26908.2,27111.0,26850.0,26965.6,24906642,24906.642
2023-06-02 13:00:00,27093.2,27150.0,26870.0,26908.7,21737781,21737.781
2023-06-02 12:00:00,27126.4,27255.0,27032.1,27093.3,28462277,28462.277
2023-06-02 11:00:00,27107.4,27200.0,27000.0,27126.6,14524020,14524.02
2023-06-02 10:00:00,27085.0,27138.8,27046.1,27107.4,5924660,5924.66
2023-06-02 09:00:00,27164.8,27184.0,27000.0,27084.8,9721647,9721.647
2023-06-02 08:00:00,27043.3,27174.7,27000.0,27164.7,7585013,7585.013
2023-06-02 07:00:00,27072.1,27133.3,27000.0,27042.5,7914874,7914.874
2023-06-02 06:00:00,27150.0,27229.6,27020.0,27072.1,10544911,10544.911
2023-06-02 05:00:00,27067.6,27237.1,27022.2,27150.0,13041075,13041.075
2023-06-02 04:00:00,26998.2,27120.0,26923.4,27067.8,11780460,11780.46
2023-06-02 03:00:00,26961.1,27021.4,26888.0,27000.5,7403278,7403.278
2023-06-02 02:00:00,26816.4,27000.0,26811.1,26961.0,10785474,10785.474
2023-06-02 01:00:00,26781.0,26880.0,26700.0,26812.0,13501650,13501.65
2023-06-02 00:00:00,26812.6,26832.4,26600.0,26781.6,14191699,14191.699
2023-06-01 23:00:00,26876.8,26882.3,26723.7,26812.5,7583606,7583.606
2023-06-01 22:00:00,26892.2,26901.5,26847.2,26876.5,3787359,3787.359
2023-06-01 21:00:00,26868.0,26945.9,26850.0,26892.2,3824431,3824.431
2023-06-01 20:00:00,26866.6,26952.8,26826.7,26868.3,5715115,5715.115
2023-06-01 19:00:00,26970.5,27088.9,26703.7,26866.1,12591746,12591.746
2023-06-01 18:00:00,26962.3,27087.2,26919.9,26970.1,6357092,6357.092
2023-06-01 17:00:00,27098.4,27142.0,26900.0,26965.5,16565556,16565.556
2023-06-01 16:00:00,26902.7,27189.9,26800.0,27100.0,14573480,14573.48
2023-06-01 15:00:00,26900.2,27000.0,26832.4,26902.7,9091868,9091.868
2023-06-01 14:00:00,26889.0,27000.0,26806.7,26900.3,12062655,12062.655
2023-06-01 13:00:00,26940.1,27000.0,26862.2,26889.7,8361368,8361.368
2023-06-01 12:00:00,26895.6,26980.0,26799.0,26942.4,14235540,14235.54
2023-06-01 11:00:00,26855.3,26950.0,26800.0,26895.7,6281612,6281.612
2023-06-01 10:00:00,26904.9,26950.0,26820.0,26855.4,7277314,7277.314
2023-06-01 09:00:00,26910.1,26960.4,26790.9,26904.9,10006765,10006.765
2023-06-01 08:00:00,26803.3,26965.1,26721.9,26910.2,6796535,6796.535
2023-06-01 07:00:00,26791.1,26867.8,26744.4,26803.4,6083054,6083.054
2023-06-01 06:00:00,26853.8,26905.7,26764.9,26790.1,6234713,6234.713
2023-06-01 05:00:00,26807.6,26900.0,26784.9,26853.5,6801853,6801.853
2023-06-01 04:00:00,26778.4,26863.3,26667.0,26810.0,8764623,8764.623
2023-06-01 03:00:00,26724.2,26854.6,26622.1,26778.7,11151770,11151.77
2023-06-01 02:00:00,27085.4,27172.2,26659.0,26730.1,12529663,12529.663
2023-06-01 01:00:00,27073.0,27172.9,27050.0,27085.8,7438025,7438.025
2023-06-01 00:00:00,27206.6,27347.4,27013.9,27072.2,11579921,11579.921
2023-05-31 23:00:00,27175.1,27268.1,27100.0,27204.1,5032699,5032.699
2023-05-31 22:00:00,27090.2,27188.9,27078.3,27178.8,3566511,3566.511
2023-05-31 21:00:00,27104.5,27200.0,27035.0,27088.5,2804132,2804.132
2023-05-31 20:00:00,27002.3,27130.6,27000.0,27104.4,2858848,2858.848
2023-05-31 19:00:00,27036.3,27149.2,27000.0,27010.2,5259070,5259.07
2023-05-31 18:00:00,27055.4,27180.0,27000.0,27035.8,6046492,6046.492
2023-05-31 17:00:00,26938.5,27094.6,26858.7,27054.3,9275405,9275.405
2023-05-31 16:00:00,26910.0,27088.9,26850.0,26940.0,12820510,12820.51
2023-05-31 15:00:00,27035.1,27101.6,26888.0,26909.4,12347558,12347.558
2023-05-31 14:00:00,27117.2,27230.0,26800.0,27035.2,19869626,19869.626
2023-05-31 13:00:00,27072.9,27257.1,27000.0,27117.3,11436651,11436.651
2023-05-31 12:00:00,27100.0,27200.0,27000.0,27072.9,7806691,7806.691
2023-05-31 11:00:00,27066.6,27220.0,27001.0,27122.0,8998205,8998.205
2023-05-31 10:00:00,27142.8,27200.0,27054.1,27066.2,6552816,6552.816
2023-05-31 09:00:00,27144.9,27250.0,27001.0,27142.9,12045116,12045.116
2023-05-31 08:00:00,27158.6,27250.0,27113.3,27144.1,8787779,8787.779
2023-05-31 07:00:00,27159.3,27205.0,27100.0,27158.6,8525670,8525.67
2023-05-31 06:00:00,27087.5,27200.0,27000.0,27160.0,13064255,13064.255
2023-05-31 05:00:00,27252.7,27350.0,27001.0,27086.9,29723801,29723.801
2023-05-31 04:00:00,27655.7,27750.0,27250.0,27263.5,10061153,10061.153
2023-05-31 03:00:00,27673.0,27738.0,27586.1,27650.0,6193943,6193.943
2023-05-31 02:00:00,27741.9,27741.9,27574.7,27673.8,11512578,11512.578
2023-05-31 01:00:00,27761.3,27850.0,27723.7,27741.9,6364863,6364.863
2023-05-31 00:00:00,27695.1,27766.0,27650.0,27760.7,5475293,5475.293
2023-05-30 23:00:00,27740.3,27800.0,27677.5,27695.5,4194927,4194.927
2023-05-30 22:00:00,27725.8,27800.0,27649.4,27740.2,4142623,4142.623
2023-05-30 21:00:00,27764.4,27900.0,27660.8,27726.3,4540585,4540.585
2023-05-30 20:00:00,27855.2,27899.2,27722.2,27766.2,7393730,7393.73
2023-05-30 19:00:00,27765.1,27900.0,27748.4,27855.2,6787897,6787.897
2023-05-30 18:00:00,27699.6,27814.9,27666.7,27765.9,7985530,7985.53
2023-05-30 17:00:00,27715.4,27780.9,27623.0,27699.5,9619965,9619.965
2023-05-30 16:00:00,27679.5,27750.0,27558.5,27715.1,17560930,17560.93
2023-05-30 15:00:00,27626.0,27802.8,27600.0,27679.5,16324959,16324.959
2023-05-30 14:00:00,27797.0,27900.0,27600.0,27626.5,23917402,23917.402
2023-05-30 13:00:00,27900.0,28000.0,27750.0,27798.1,17023608,17023.608
2023-05-30 12:00:00,28033.0,28066.7,27730.0,27900.1,16684237,16684.237
2023-05-30 11:00:00,27894.0,28081.8,27813.0,28033.0,13981694,13981.694
2023-05-30 10:00:00,27851.2,28040.0,27800.0,27893.9,15385042,15385.042
2023-05-30 09:00:00,27778.0,27933.0,27722.2,27850.7,9112324,9112.324
2023-05-30 08:00:00,27736.8,27850.0,27666.7,27779.7,7942806,7942.806
2023-05-30 07:00:00,27793.6,27863.6,27600.0,27737.0,6664365,6664.365
2023-05-30 06:00:00,27758.0,27820.0,27708.5,27793.7,10393371,10393.371
2023-05-30 05:00:00,27777.1,27805.3,27669.3,27757.9,6329408,6329.408
2023-05-30 04:00:00,27827.9,27871.4,27686.8,27776.4,6108572,6108.572
2023-05-30 03:00:00,27781.4,27954.7,27700.0,27828.6,11707314,11707.314
2023-05-30 02:00:00,27769.9,27800.0,27653.1,27784.5,6222548,6222.548
2023-05-30 01:00:00,27714.5,27857.1,27650.0,27769.7,13847612,13847.612
2023-05-30 00:00:00,27730.3,27800.0,27586.5,27714.1,10046979,10046.979
2023-05-29 23:00:00,27690.9,27830.0,27600.0,27730.3,8885495,8885.495
2023-05-29 22:00:00,27659.3,27700.0,27523.0,27690.9,8565755,8565.755
2023-05-29 21:00:00,27681.1,27779.6,27650.0,27659.6,3788605,3788.605
2023-05-29 20:00:00,27641.0,27740.0,27560.0,27681.0,6649572,6649.572
2023-05-29 19:00:00,27640.8,27722.2,27550.0,27640.7,5387675,5387.675
2023-05-29 18:00:00,27694.3,27775.5,27611.1,27640.5,8118358,8118.358
2023-05-29 17:00:00,27603.9,27830.0,27530.6,27694.1,17508471,17508.471
2023-05-29 16:00:00,27639.5,27738.4,27555.0,27603.6,22221421,22221.421
2023-05-29 15:00:00,27798.3,27941.6,27600.0,27639.4,27178851,27178.851
2023-05-29 14:00:00,27909.9,27976.5,27666.7,27798.3,15083586,15083.586
2023-05-29 13:00:00,27884.0,27966.6,27800.0,27909.8,8431076,8431.076
2023-05-29 12:00:00,27917.6,27961.0,27857.1,27884.0,7311033,7311.033
2023-05-29 11:00:00,27866.6,27954.5,27794.9,27918.0,8943659,8943.659
2023-05-29 10:00:00,27947.9,27993.3,27770.0,27866.3,11373695,11373.695
2023-05-29 09:00:00,27904.8,28145.3,27775.7,27947.7,14413319,14413.319
2023-05-29 08:00:00,27908.3,27970.0,27814.9,27904.8,9977398,9977.398
2023-05-29 07:00:00,28001.3,28001.3,27794.9,27908.3,11682899,11682.899
2023-05-29 06:00:00,27996.5,28094.2,27938.8,28002.6,7357938,7357.938
2023-05-29 05:00:00,27950.0,28108.3,27800.0,27997.8,17066819,17066.819
2023-05-29 04:00:00,27958.5,28040.0,27820.0,27950.0,20572996,20572.996
2023-05-29 03:00:00,27393.3,28222.0,27374.2,27958.5,26233336,26233.336
2023-05-29 02:00:00,27538.0,27585.6,27355.0,27355.0,2818329,2818.329
2023-05-29 01:00:00,27590.6,27700.0,27444.0,27538.0,3157740,3157.74
2023-05-29 00:00:00,27501.6,27700.0,27450.0,27590.6,4933490,4933.49
2023-05-28 23:00:00,27444.0,27575.3,27369.2,27543.4,3315136,3315.136
2023-05-28 22:00:00,27172.7,27500.0,27086.8,27400.8,6215061,6215.061
2023-05-28 21:00:00,27195.3,27300.0,27114.2,27172.7,2491090,2491.09
2023-05-28 20:00:00,27118.0,27200.0,27099.7,27168.1,1322289,1322.289
2023-05-28 19:00:00,27150.0,27191.7,27091.8,27102.0,873326,873.326
2023-05-28 18:00:00,26998.6,27150.0,26988.6,27150.0,2456897,2456.897
2023-05-28 17:00:00,27013.3,27100.0,26929.6,26988.6,3129273,3129.273
2023-05-28 16:00:00,27000.0,27166.7,26950.0,27010.8,4996982,4996.982
2023-05-28 15:00:00,27001.4,27150.0,26915.0,27020.0,11391798,11391.798
2023-05-28 14:00:00,27000.0,27098.3,26888.0,26999.9,3834676,3834.676
2023-05-28 13:00:00,26989.9,27047.2,26888.0,27000.0,2422025,2422.025
2023-05-28 12:00:00,26970.1,27117.6,26900.0,26995.6,2292282,2292.282
2023-05-28 11:00:00,27030.7,27199.9,26929.4,26988.8,4305620,4305.62
2023-05-28 10:00:00,26910.0,27050.0,26900.0,27048.0,1705108,1705.108
2023-05-28 09:00:00,26963.0,26980.0,26888.8,26900.0,1652670,1652.67
2023-05-28 08:00:00,27014.0,27052.0,26858.7,26962.0,2106353,2106.353
2023-05-28 07:00:00,27029.5,27052.8,26960.0,27014.0,3746243,3746.243
2023-05-28 06:00:00,27014.5,27200.0,26928.6,26999.0,8994832,8994.832
2023-05-28 05:00:00,27096.1,27199.9,27000.0,27002.0,5553872,5553.872
2023-05-28 04:00:00,27032.6,27096.1,27000.0,27096.1,2495686,2495.686
2023-05-28 03:00:00,27007.2,27049.0,26900.0,27046.5,2737945,2737.945
2023-05-28 02:00:00,27006.2,27100.0,26850.0,26988.8,6077907,6077.907
2023-05-28 01:00:00,26938.5,27106.6,26799.9,26964.9,4591617,4591.617
2023-05-28 00:00:00,26849.4,27031.0,26750.0,26916.7,6268652,6268.652
2023-05-27 23:00:00,26800.0,26900.0,26766.7,26851.5,1889173,1889.173
2023-05-27 22:00:00,26768.5,26830.1,26731.0,26799.1,1569348,1569.348
2023-05-27 21:00:00,26750.0,26808.0,26645.0,26768.4,1810476,1810.476
2023-05-27 20:00:00,26730.6,26818.0,26666.7,26749.9,1814899,1814.899
2023-05-27 19:00:00,26700.2,26850.0,26600.0,26729.7,3513861,3513.861
2023-05-27 18:00:00,26754.1,26844.3,26700.0,26700.1,3885248,3885.248
2023-05-27 17:00:00,26664.5,26800.0,26600.0,26733.3,4808133,4808.133
2023-05-27 16:00:00,26688.3,26728.0,26583.3,26665.8,5429511,5429.511
2023-05-27 15:00:00,26668.2,26755.6,26538.4,26688.3,5859988,5859.988
2023-05-27 14:00:00,26629.4,26752.0,26550.0,26664.5,5546344,5546.344
2023-05-27 13:00:00,26715.0,26786.1,26589.7,26628.1,3200925,3200.925
2023-05-27 12:00:00,26700.4,26800.0,26626.3,26714.8,3077803,3077.803
2023-05-27 11:00:00,26680.8,26780.0,26605.4,26700.4,3161204,3161.204
2023-05-27 10:00:00,26702.9,26717.1,26600.0,26681.4,2834453,2834.453
2023-05-27 09:00:00,26691.9,26750.0,26600.0,26703.9,2772003,2772.003
2023-05-27 08:00:00,26725.2,26800.0,26567.0,26692.3,5138668,5138.668
2023-05-27 07:00:00,26754.5,26785.1,26583.7,26726.6,5006922,5006.922
2023-05-27 06:00:00,26728.5,26838.5,26656.3,26754.5,3209452,3209.452
2023-05-27 05:00:00,26759.1,26829.0,26680.0,26728.5,1509368,1509.368
2023-05-27 04:00:00,26753.6,26829.0,26674.0,26759.2,2652865,2652.865
2023-05-27 03:00:00,26746.0,26820.7,26678.7,26753.3,3575952,3575.952
2023-05-27 02:00:00,26700.0,26780.0,26650.0,26745.9,1931897,1931.897
2023-05-27 01:00:00,26657.4,26733.3,26600.0,26700.0,1552614,1552.614
2023-05-27 00:00:00,26703.5,26840.0,26560.0,26656.8,2127997,2127.997
2023-05-26 23:00:00,26681.1,26750.0,26655.0,26705.5,1109241,1109.241
2023-05-26 22:00:00,26725.1,26800.0,26655.0,26681.1,1299550,1299.55
2023-05-26 21:00:00,26742.1,26779.9,26655.0,26725.0,2209123,2209.123
2023-05-26 20:00:00,26765.9,26888.4,26700.0,26744.3,2375790,2375.79
2023-05-26 19:00:00,26730.0,26953.8,26700.0,26764.2,3789331,3789.331
2023-05-26 18:00:00,26715.4,26800.0,26600.0,26729.2,5309682,5309.682
2023-05-26 17:00:00,26790.6,26900.0,26581.5,26715.3,5467798,5467.798
2023-05-26 16:00:00,26755.7,26840.0,26660.0,26790.5,5395930,5395.93
2023-05-26 15:00:00,26762.2,26900.0,26680.0,26755.7,7963891,7963.891
2023-05-26 14:00:00,26543.6,26907.4,26500.0,26766.4,15210197,15210.197
2023-05-26 13:00:00,26512.1,26600.0,26457.0,26543.5,4395323,4395.323
2023-05-26 12:00:00,26465.6,26650.0,26457.0,26500.0,2737778,2737.778
2023-05-26 11:00:00,26461.0,26519.8,26400.0,26465.5,1890195,1890.195
2023-05-26 10:00:00,26449.9,26550.0,26350.0,26461.0,2808343,2808.343
2023-05-26 09:00:00,26470.1,26593.3,26320.0,26450.0,3261399,3261.399
2023-05-26 08:00:00,26500.1,26600.0,26333.3,26470.6,6612688,6612.688
